stock_code,stock_name,review_universe_source,source_file,source_type,source_title,research_only,used_for_signal,used_for_admission
301611,珂玛科技,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_likely_core_36_primary_source_backfill_v1/cninfo_primary_source_pdfs/301611_珂玛科技_2025-08-26_半年报_2025年半年度报告_1224572135.pdf,interim_report,2025年半年度报告,True,False,False
301611,珂玛科技,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_likely_core_36_primary_source_backfill_v1/cninfo_primary_source_pdfs/301611_珂玛科技_2026-04-28_年报_2025年年度报告_1225216551.pdf,annual_report,2025年年度报告,True,False,False
301611,珂玛科技,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_likely_core_36_primary_source_backfill_v1/cninfo_primary_source_pdfs/301611_珂玛科技_2026-06-05_日常经营_关于为子公司提供担保的进展公告_1225353464.pdf,announcement,关于为子公司提供担保的进展公告,True,False,False
301628,强达电路,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_pending_primary_source_collection_v1/cninfo_primary_source_pdfs/301628_强达电路_2025-08-27_半年报_2025年半年度报告_1224576756.pdf,interim_report,2025年半年度报告,True,False,False
301628,强达电路,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_pending_primary_source_collection_v1/cninfo_primary_source_pdfs/301628_强达电路_2026-04-10_年报_2025年年度报告_1225088989.pdf,annual_report,2025年年度报告,True,False,False
301628,强达电路,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_pending_primary_source_collection_v1/cninfo_primary_source_pdfs/301628_强达电路_2026-06-02_日常经营_关于向不特定对象发行可转换公司债券的审核问询函回复及募集说明书等申请文件更新的提示性公告_1225344868.pdf,announcement,关于向不特定对象发行可转换公司债券的审核问询函回复及募集说明书等申请文件更新的提示性公告,True,False,False
600089,特变电工,v7_proposal_new,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_manual_review_standard_collection_v1/cninfo_primary_source_pdfs/600089_特变电工_2025-08-30_半年报_特变电工股份有限公司2025年半年度报告_1224627755.pdf,interim_report,特变电工股份有限公司2025年半年度报告,True,False,False
600089,特变电工,v7_proposal_new,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_manual_review_standard_collection_v1/cninfo_primary_source_pdfs/600089_特变电工_2026-04-16_年报_特变电工股份有限公司2025年年度报告_1225105816.pdf,annual_report,特变电工股份有限公司2025年年度报告,True,False,False
600089,特变电工,v7_proposal_new,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_manual_review_standard_collection_v1/cninfo_primary_source_pdfs/600089_特变电工_2026-06-18_日常经营_特变电工股份有限公司关于参加新疆辖区上市公司2026年投资者网上集体接待日活动的公告_1225375511.pdf,announcement,特变电工股份有限公司关于参加新疆辖区上市公司2026年投资者网上集体接待日活动的公告,True,False,False
600105,永鼎股份,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_expansion_queue_primary_source_backfill_v1/cninfo_primary_source_pdfs/600105_永鼎股份_2025-08-26_半年报_永鼎股份2025年半年度报告_1224568250.pdf,interim_report,永鼎股份2025年半年度报告,True,False,False
600105,永鼎股份,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_expansion_queue_primary_source_backfill_v1/cninfo_primary_source_pdfs/600105_永鼎股份_2026-04-21_年报_永鼎股份2025年年度报告_1225133679.pdf,annual_report,永鼎股份2025年年度报告,True,False,False
600105,永鼎股份,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_expansion_queue_primary_source_backfill_v1/cninfo_primary_source_pdfs/600105_永鼎股份_2026-06-30_日常经营_永鼎股份关于控股股东部分股权解除质押及再质押的公告_1225395187.pdf,announcement,永鼎股份关于控股股东部分股权解除质押及再质押的公告,True,False,False
600183,生益科技,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_remaining_primary_source_collection_v1/cninfo_primary_source_pdfs/600183_生益科技_2025-08-16_半年报_生益科技2025年半年度报告_1224499862.pdf,interim_report,生益科技2025年半年度报告,True,False,False
600183,生益科技,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_remaining_primary_source_collection_v1/cninfo_primary_source_pdfs/600183_生益科技_2026-04-25_年报_生益科技2025年年度报告_1225195409.pdf,annual_report,生益科技2025年年度报告,True,False,False
600183,生益科技,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_remaining_primary_source_collection_v1/cninfo_primary_source_pdfs/600183_生益科技_2026-06-12_日常经营_生益科技关于增加2026年度日常关联交易预计额度的公告_1225364510.pdf,announcement,生益科技关于增加2026年度日常关联交易预计额度的公告,True,False,False
600206,有研新材,v5_targeted_hydrated,/Users/xiwei/stock_research/data/manual/yanbaoke_reports_p1_remaining4_annual_20260618/2023-04-27-上交所-有研新材2022年年度报告_227页_2mb.pdf,local_pdf,2023-04-27-上交所-有研新材2022年年度报告_227页_2mb.pdf,True,False,False
600312,平高电气,v5_targeted_hydrated,/Users/xiwei/stock_research/outputs/research/data_to_brief_docling_90_stock_pdf_acquisition_v1/yanbaoke_pdfs/2024-08-29-上交所-平高电气2024年半年度报告_148页_3mb.pdf,local_pdf,2024-08-29-上交所-平高电气2024年半年度报告_148页_3mb.pdf,True,False,False
600353,旭光电子,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_expansion_queue_primary_source_backfill_v1/cninfo_primary_source_pdfs/600353_旭光电子_2025-08-28_半年报_旭光电子2025年半年度报告_1224598776.pdf,interim_report,旭光电子2025年半年度报告,True,False,False
600353,旭光电子,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_expansion_queue_primary_source_backfill_v1/cninfo_primary_source_pdfs/600353_旭光电子_2026-03-20_年报_旭光电子2025年年度报告_1225019284.pdf,annual_report,旭光电子2025年年度报告,True,False,False
600353,旭光电子,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_expansion_queue_primary_source_backfill_v1/cninfo_primary_source_pdfs/600353_旭光电子_2026-04-30_日常经营_旭光电子关于延长第二期员工持股计划存续期的公告_1225259168.pdf,announcement,旭光电子关于延长第二期员工持股计划存续期的公告,True,False,False
600388,龙净环保,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_standard_backfill_queue_v1/cninfo_primary_source_pdfs/600388_龙净环保_2025-08-27_半年报_2025年半年度报告_1224579704.pdf,interim_report,2025年半年度报告,True,False,False
600388,龙净环保,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_standard_backfill_queue_v1/cninfo_primary_source_pdfs/600388_龙净环保_2026-03-21_年报_2025年年度报告_1225021555.pdf,annual_report,2025年年度报告,True,False,False
600388,龙净环保,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_standard_backfill_queue_v1/cninfo_primary_source_pdfs/600388_龙净环保_2026-07-07_日常经营_关于持股5%以上股东以专项贷款及自有资金增持公司股份计划的公告_1225411225.pdf,announcement,关于持股5%以上股东以专项贷款及自有资金增持公司股份计划的公告,True,False,False
600397,江钨装备,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_false_negative_rescue_primary_source_backfill_v1/cninfo_primary_source_pdfs/600397_江钨装备_2025-08-22_半年报_安源煤业2025年半年度报告_1224536412.pdf,interim_report,安源煤业2025年半年度报告,True,False,False
600397,江钨装备,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_false_negative_rescue_primary_source_backfill_v1/cninfo_primary_source_pdfs/600397_江钨装备_2026-04-20_年报_江钨装备2025年年度报告_1225123967.pdf,annual_report,江钨装备2025年年度报告,True,False,False
600397,江钨装备,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_false_negative_rescue_primary_source_backfill_v1/cninfo_primary_source_pdfs/600397_江钨装备_2026-06-27_日常经营_江钨装备关于2026年度向特定对象发行A股股票事项获得江西省投资集团有限公司批复的公告_1225392247.pdf,announcement,江钨装备关于2026年度向特定对象发行A股股票事项获得江西省投资集团有限公司批复的公告,True,False,False
600406,国电南瑞,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_standard_backfill_queue_v1/cninfo_primary_source_pdfs/600406_国电南瑞_2025-08-28_半年报_国电南瑞2025年半年度报告_1224591220.pdf,interim_report,国电南瑞2025年半年度报告,True,False,False
600406,国电南瑞,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_standard_backfill_queue_v1/cninfo_primary_source_pdfs/600406_国电南瑞_2026-04-30_年报_国电南瑞2025年年度报告_1225257886.pdf,annual_report,国电南瑞2025年年度报告,True,False,False
600406,国电南瑞,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_standard_backfill_queue_v1/cninfo_primary_source_pdfs/600406_国电南瑞_2026-05-08_日常经营_国电南瑞关于参加国家电网有限公司控股上市公司2025年度暨2026年第一季度集体业绩说明会的公告_1225281290.pdf,announcement,国电南瑞关于参加国家电网有限公司控股上市公司2025年度暨2026年第一季度集体业绩说明会的公告,True,False,False
600446,金证股份,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_pending_primary_source_collection_v1/cninfo_primary_source_pdfs/600446_金证股份_2025-08-27_半年报_金证股份2025年半年度报告_1224581973.pdf,interim_report,金证股份2025年半年度报告,True,False,False
600446,金证股份,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_pending_primary_source_collection_v1/cninfo_primary_source_pdfs/600446_金证股份_2026-04-18_年报_金证股份2025年年度报告_1225120677.pdf,annual_report,金证股份2025年年度报告,True,False,False
600446,金证股份,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_pending_primary_source_collection_v1/cninfo_primary_source_pdfs/600446_金证股份_2026-06-30_日常经营_金证股份关于公司高级管理人员辞职的公告_1225395829.pdf,announcement,金证股份关于公司高级管理人员辞职的公告,True,False,False
600460,士兰微,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_pending_primary_source_collection_v1/cninfo_primary_source_pdfs/600460_士兰微_2025-08-23_半年报_杭州士兰微电子股份有限公司2025年半年度报告_1224559832.pdf,interim_report,杭州士兰微电子股份有限公司2025年半年度报告,True,False,False
600460,士兰微,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_pending_primary_source_collection_v1/cninfo_primary_source_pdfs/600460_士兰微_2026-04-25_年报_杭州士兰微电子股份有限公司2025年年度报告_1225189603.pdf,annual_report,杭州士兰微电子股份有限公司2025年年度报告,True,False,False
600460,士兰微,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_pending_primary_source_collection_v1/cninfo_primary_source_pdfs/600460_士兰微_2026-06-13_日常经营_杭州士兰微电子股份有限公司对外投资进展公告_1225366800.pdf,announcement,杭州士兰微电子股份有限公司对外投资进展公告,True,False,False
600499,科达制造,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_false_negative_rescue_primary_source_backfill_v1/cninfo_primary_source_pdfs/600499_科达制造_2025-08-26_半年报_科达制造股份有限公司2025年半年度报告_1224568434.pdf,interim_report,科达制造股份有限公司2025年半年度报告,True,False,False
600499,科达制造,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_false_negative_rescue_primary_source_backfill_v1/cninfo_primary_source_pdfs/600499_科达制造_2026-03-28_年报_科达制造股份有限公司2025年年度报告_1225046387.pdf,annual_report,科达制造股份有限公司2025年年度报告,True,False,False
600499,科达制造,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_false_negative_rescue_primary_source_backfill_v1/cninfo_primary_source_pdfs/600499_科达制造_2026-06-30_日常经营_科达制造股份有限公司关于涉及诉讼的进展公告_1225395220.pdf,announcement,科达制造股份有限公司关于涉及诉讼的进展公告,True,False,False
600523,贵航股份,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_standard_backfill_queue_v1/cninfo_primary_source_pdfs/600523_贵航股份_2025-08-27_半年报_贵航股份2025年半年度报告_1224583345.pdf,interim_report,贵航股份2025年半年度报告,True,False,False
600523,贵航股份,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_standard_backfill_queue_v1/cninfo_primary_source_pdfs/600523_贵航股份_2026-03-14_年报_2025年年度报告_1225010097.pdf,annual_report,2025年年度报告,True,False,False
600523,贵航股份,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_standard_backfill_queue_v1/cninfo_primary_source_pdfs/600523_贵航股份_2026-06-16_日常经营_关于贵阳分公司完成工商登记的公告_1225370391.pdf,announcement,关于贵阳分公司完成工商登记的公告,True,False,False
600536,中国软件,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_pending_primary_source_collection_v1/cninfo_primary_source_pdfs/600536_中国软件_2025-08-28_半年报_中国软件2025年半年度报告_1224592242.pdf,interim_report,中国软件2025年半年度报告,True,False,False
600536,中国软件,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_pending_primary_source_collection_v1/cninfo_primary_source_pdfs/600536_中国软件_2026-04-24_年报_中国软件2025年年度报告_1225168280.pdf,annual_report,中国软件2025年年度报告,True,False,False
600536,中国软件,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_pending_primary_source_collection_v1/cninfo_primary_source_pdfs/600536_中国软件_2026-07-01_日常经营_中国软件关于使用部分暂时闲置募集资金进行现金管理到期赎回的公告_1225399243.pdf,announcement,中国软件关于使用部分暂时闲置募集资金进行现金管理到期赎回的公告,True,False,False
600545,卓郎智能,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_false_negative_rescue_primary_source_backfill_v1/cninfo_primary_source_pdfs/600545_卓郎智能_2025-08-26_半年报_2025年半年度报告_1224569403.pdf,interim_report,2025年半年度报告,True,False,False
600545,卓郎智能,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_false_negative_rescue_primary_source_backfill_v1/cninfo_primary_source_pdfs/600545_卓郎智能_2026-04-29_年报_2025年年度报告_1225250205.pdf,annual_report,2025年年度报告,True,False,False
600545,卓郎智能,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_false_negative_rescue_primary_source_backfill_v1/cninfo_primary_source_pdfs/600545_卓郎智能_2026-06-16_日常经营_关于参加2026年新疆辖区上市公司投资者网上集体接待日活动暨召开2025年度和2026年第一季度业绩说明会的公告_1225371473.pdf,announcement,关于参加2026年新疆辖区上市公司投资者网上集体接待日活动暨召开2025年度和2026年第一季度业绩说明会的公告,True,False,False
600552,凯盛科技,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_data_gap_primary_source_backfill_v1/cninfo_primary_source_pdfs/600552_凯盛科技_2025-08-30_半年报_凯盛科技股份有限公司2025年半年度报告_1224627291.pdf,interim_report,凯盛科技股份有限公司2025年半年度报告,True,False,False
600552,凯盛科技,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_data_gap_primary_source_backfill_v1/cninfo_primary_source_pdfs/600552_凯盛科技_2026-03-31_年报_凯盛科技股份有限公司2025年年度报告_1225061795.pdf,annual_report,凯盛科技股份有限公司2025年年度报告,True,False,False
600552,凯盛科技,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_data_gap_primary_source_backfill_v1/cninfo_primary_source_pdfs/600552_凯盛科技_2026-06-04_日常经营_凯盛科技股份有限公司关于补缴税款的公告_1225348169.pdf,announcement,凯盛科技股份有限公司关于补缴税款的公告,True,False,False
600562,国睿科技,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_pending_primary_source_collection_v1/cninfo_primary_source_pdfs/600562_国睿科技_2025-08-27_半年报_国睿科技2025年半年度报告_1224576216.pdf,interim_report,国睿科技2025年半年度报告,True,False,False
600562,国睿科技,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_pending_primary_source_collection_v1/cninfo_primary_source_pdfs/600562_国睿科技_2026-04-23_年报_国睿科技股份有限公司2025年年度报告_1225144548.pdf,annual_report,国睿科技股份有限公司2025年年度报告,True,False,False
600562,国睿科技,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_pending_primary_source_collection_v1/cninfo_primary_source_pdfs/600562_国睿科技_2026-04-23_日常经营_国睿科技股份有限公司2025年度“提质增效重回报”专项行动评估报告_1225144695.pdf,announcement,国睿科技股份有限公司2025年度“提质增效重回报”专项行动评估报告,True,False,False
600563,法拉电子,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_likely_core_36_primary_source_backfill_v1/cninfo_primary_source_pdfs/600563_法拉电子_2025-08-16_半年报_法拉电子2025年半年度报告_1224499656.pdf,interim_report,法拉电子2025年半年度报告,True,False,False
600563,法拉电子,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_likely_core_36_primary_source_backfill_v1/cninfo_primary_source_pdfs/600563_法拉电子_2026-03-28_年报_法拉电子2025年年度报告_1225040778.pdf,annual_report,法拉电子2025年年度报告,True,False,False
600563,法拉电子,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_likely_core_36_primary_source_backfill_v1/cninfo_primary_source_pdfs/600563_法拉电子_2026-05-13_日常经营_法拉电子关于参加沪市主板新质领航之电子与通信行业2025年度集体业绩说明会的公告_1225300336.pdf,announcement,法拉电子关于参加沪市主板新质领航之电子与通信行业2025年度集体业绩说明会的公告,True,False,False
600595,中孚实业,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_expansion_queue_primary_source_backfill_v1/cninfo_primary_source_pdfs/600595_中孚实业_2025-08-28_半年报_河南中孚实业股份有限公司2025年半年度报告_1224587566.pdf,interim_report,河南中孚实业股份有限公司2025年半年度报告,True,False,False
600595,中孚实业,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_expansion_queue_primary_source_backfill_v1/cninfo_primary_source_pdfs/600595_中孚实业_2026-04-22_年报_河南中孚实业股份有限公司2025年年度报告_1225140378.pdf,annual_report,河南中孚实业股份有限公司2025年年度报告,True,False,False
600595,中孚实业,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_expansion_queue_primary_source_backfill_v1/cninfo_primary_source_pdfs/600595_中孚实业_2026-06-26_日常经营_河南中孚实业股份有限公司关于全资二级子公司新增项目投资的公告_1225387926.pdf,announcement,河南中孚实业股份有限公司关于全资二级子公司新增项目投资的公告,True,False,False
600601,方正科技,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_expansion_queue_primary_source_backfill_v1/cninfo_primary_source_pdfs/600601_方正科技_2025-08-29_半年报_方正科技2025年半年度报告_1224609935.pdf,interim_report,方正科技2025年半年度报告,True,False,False
600601,方正科技,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_expansion_queue_primary_source_backfill_v1/cninfo_primary_source_pdfs/600601_方正科技_2026-04-09_年报_方正科技2025年年度报告_1225086146.pdf,annual_report,方正科技2025年年度报告,True,False,False
600601,方正科技,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_expansion_queue_primary_source_backfill_v1/cninfo_primary_source_pdfs/600601_方正科技_2026-05-30_日常经营_方正科技关于变更公司网址和投资者联系邮箱的公告_1225337682.pdf,announcement,方正科技关于变更公司网址和投资者联系邮箱的公告,True,False,False
600673,东阳光,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_expansion_queue_primary_source_backfill_v1/cninfo_primary_source_pdfs/600673_东阳光_2025-08-15_半年报_东阳光2025年半年度报告_1224487815.pdf,interim_report,东阳光2025年半年度报告,True,False,False
600673,东阳光,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_expansion_queue_primary_source_backfill_v1/cninfo_primary_source_pdfs/600673_东阳光_2026-04-10_年报_东阳光2025年年度报告_1225090784.pdf,annual_report,东阳光2025年年度报告,True,False,False
600673,东阳光,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_expansion_queue_primary_source_backfill_v1/cninfo_primary_source_pdfs/600673_东阳光_2026-06-25_日常经营_东阳光关于新增2026年度对外担保对象的公告_1225385853.pdf,announcement,东阳光关于新增2026年度对外担保对象的公告,True,False,False
600699,XD均胜电,v7_proposal_new,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_manual_review_standard_collection_v1/cninfo_primary_source_pdfs/600699_XD均胜电_2025-08-26_半年报_均胜电子2025年半年度报告_1224568692.pdf,interim_report,均胜电子2025年半年度报告,True,False,False
600699,XD均胜电,v7_proposal_new,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_manual_review_standard_collection_v1/cninfo_primary_source_pdfs/600699_XD均胜电_2026-03-31_年报_均胜电子2025年年度报告_1225056227.pdf,annual_report,均胜电子2025年年度报告,True,False,False
600699,XD均胜电,v7_proposal_new,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_manual_review_standard_collection_v1/cninfo_primary_source_pdfs/600699_XD均胜电_2026-07-08_日常经营_H股公告（截至2026年6月30日止之股份发行人的证券变动月报表）_1225413643.pdf,announcement,H股公告（截至2026年6月30日止之股份发行人的证券变动月报表）,True,False,False
600761,XD安徽合,v7_proposal_new,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_manual_review_standard_collection_v1/cninfo_primary_source_pdfs/600761_XD安徽合_2025-08-26_半年报_安徽合力股份有限公司2025年半年度报告_1224570352.pdf,interim_report,安徽合力股份有限公司2025年半年度报告,True,False,False
600761,XD安徽合,v7_proposal_new,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_manual_review_standard_collection_v1/cninfo_primary_source_pdfs/600761_XD安徽合_2026-03-31_年报_安徽合力股份有限公司2025年年度报告_1225055907.pdf,annual_report,安徽合力股份有限公司2025年年度报告,True,False,False
600761,XD安徽合,v7_proposal_new,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_manual_review_standard_collection_v1/cninfo_primary_source_pdfs/600761_XD安徽合_2026-06-30_日常经营_安徽合力股份有限公司关于境外子公司变更记账本位币的公告_1225394095.pdf,announcement,安徽合力股份有限公司关于境外子公司变更记账本位币的公告,True,False,False
600764,中国海防,v7_proposal_new,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_manual_review_collection_batch1_v1/cninfo_primary_source_pdfs/600764_中国海防_2025-08-29_半年报_中国海防2025年半年度报告_1224603394.pdf,interim_report,中国海防2025年半年度报告,True,False,False
600764,中国海防,v7_proposal_new,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_manual_review_collection_batch1_v1/cninfo_primary_source_pdfs/600764_中国海防_2026-04-30_年报_中国海防2025年年度报告_1225256098.pdf,annual_report,中国海防2025年年度报告,True,False,False
600764,中国海防,v7_proposal_new,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_manual_review_collection_batch1_v1/cninfo_primary_source_pdfs/600764_中国海防_2026-07-01_日常经营_中国海防关于归还暂时性补充流动资金的募集资金的公告_1225398539.pdf,announcement,中国海防关于归还暂时性补充流动资金的募集资金的公告,True,False,False
600845,宝信软件,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_pending_primary_source_collection_v1/cninfo_primary_source_pdfs/600845_宝信软件_2025-08-19_半年报_2025年半年度报告_1224502196.pdf,interim_report,2025年半年度报告,True,False,False
600845,宝信软件,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_pending_primary_source_collection_v1/cninfo_primary_source_pdfs/600845_宝信软件_2026-03-31_年报_2025年度报告全文_1225056199.pdf,annual_report,2025年度报告全文,True,False,False
600845,宝信软件,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_pending_primary_source_collection_v1/cninfo_primary_source_pdfs/600845_宝信软件_2026-06-11_日常经营_2026年度董事、高级管理人员薪酬方案_1225364038.pdf,announcement,2026年度董事、高级管理人员薪酬方案,True,False,False
600855,航天长峰,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_remaining_primary_source_collection_v1/cninfo_primary_source_pdfs/600855_航天长峰_2025-08-26_半年报_北京航天长峰股份有限公司2025年半年度报告_1224567248.pdf,interim_report,北京航天长峰股份有限公司2025年半年度报告,True,False,False
600855,航天长峰,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_remaining_primary_source_collection_v1/cninfo_primary_source_pdfs/600855_航天长峰_2026-04-10_年报_北京航天长峰股份有限公司2025年年度报告_1225088176.pdf,annual_report,北京航天长峰股份有限公司2025年年度报告,True,False,False
600855,航天长峰,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_remaining_primary_source_collection_v1/cninfo_primary_source_pdfs/600855_航天长峰_2026-07-01_日常经营_北京航天长峰股份有限公司换届选举公告_1225400865.pdf,announcement,北京航天长峰股份有限公司换届选举公告,True,False,False
600884,杉杉股份,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_standard_backfill_queue_v1/cninfo_primary_source_pdfs/600884_杉杉股份_2025-08-30_半年报_杉杉股份2025年半年度报告_1224621446.pdf,interim_report,杉杉股份2025年半年度报告,True,False,False
600884,杉杉股份,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_standard_backfill_queue_v1/cninfo_primary_source_pdfs/600884_杉杉股份_2026-04-30_年报_杉杉股份2025年年度报告_1225263241.pdf,annual_report,杉杉股份2025年年度报告,True,False,False
600884,杉杉股份,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_standard_backfill_queue_v1/cninfo_primary_source_pdfs/600884_杉杉股份_2026-07-03_日常经营_杉杉股份独立董事提名人和候选人声明与承诺_1225407005.pdf,announcement,杉杉股份独立董事提名人和候选人声明与承诺,True,False,False
601012,隆基绿能,v7_proposal_new,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_manual_review_standard_collection_v1/cninfo_primary_source_pdfs/601012_隆基绿能_2025-08-23_半年报_2025年半年度报告_1224562068.pdf,interim_report,2025年半年度报告,True,False,False
601012,隆基绿能,v7_proposal_new,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_manual_review_standard_collection_v1/cninfo_primary_source_pdfs/601012_隆基绿能_2026-04-29_年报_2025年年度报告_1225251647.pdf,annual_report,2025年年度报告,True,False,False
601012,隆基绿能,v7_proposal_new,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_manual_review_standard_collection_v1/cninfo_primary_source_pdfs/601012_隆基绿能_2026-07-03_日常经营_关于提供担保的进展公告_1225407027.pdf,announcement,关于提供担保的进展公告,True,False,False
601231,环旭电子,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_pending_primary_source_collection_v1/cninfo_primary_source_pdfs/601231_环旭电子_2025-08-27_半年报_2025年半年度报告_1224580994.pdf,interim_report,2025年半年度报告,True,False,False
601231,环旭电子,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_pending_primary_source_collection_v1/cninfo_primary_source_pdfs/601231_环旭电子_2026-04-21_年报_2025年年度报告（英文版）_1225124691.pdf,annual_report,2025年年度报告（英文版）,True,False,False
601231,环旭电子,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_pending_primary_source_collection_v1/cninfo_primary_source_pdfs/601231_环旭电子_2026-06-09_日常经营_2026年5月营业收入简报_1225358292.pdf,announcement,2026年5月营业收入简报,True,False,False
