stock_code,stock_name,review_universe_source,current_layer_status,manual_approval_status,frontend_review_status,evidence_count,page_citation_count,source_pdf_count,primary_source_supported,hard_tech_domain,supply_chain_role_hint,business_relevance_hint,bottleneck_or_chokepoint_hint,concept_pollution_risk,route_around_or_substitution_risk,value_capture_risk,disconfirmation_trigger,next_primary_source_to_check,strongest_primary_source_claim,weakest_or_riskiest_claim,evidence_summary_for_review,reviewer_decision,reviewer_note,used_for_signal,used_for_admission,auto_added_to_quality_pool,industry,concept_tags,evidence_strength,bottleneck_relevance,source_group,previous_tier,bottleneck_confidence_score,evidence_quality_score
688361,中科飞测,v5_hydrated,internal_quality_pool,pending_manual_approval,pending_review,61,21,3,True,strong,moderate,core_hard_tech_evidence_supported,strong,low,moderate,strong,True,manual review of upgraded primary-source evidence before any future core-pool action,深圳中科飞测科技股份有限公司 2025 年半年度报告 11 / 200 制造设备占比中半导体检测和量测设备占比约为 13%，仅次于刻蚀设备、薄膜沉积设备和光刻 设备。随着制程越来越先进、工艺环节不断增加，行业发展对工艺控制水平提出了更高的要求， 制造过程中检测设备与量测设备的技术要求及需求量持续提升。 近年来，得益于中国半导体全行业的蓬勃发展和国家近年来对半导体产业持续的政策扶持， 行业下游晶圆厂在关键工艺节点上持续推进，多家国内领先的半导体制造企业进入产能扩张期， 中国大陆半导体检测与量测设备的市场处于高速发展期,"深圳中科飞测科技股份有限公司 2025 年半年度报告 16 / 200 新增重要非主营业务情况 □适用 √不适用 二、 经营情况的讨论与分析 1、经营规模快速增长，盈利能力长期向好 报告期内，公司实现营业收入 70,217.39 万元，同比增长 51.39%，主要系公司在突破核心技 术、持续产业化推进和迭代升级各系列产品的过程中取得的重要成果，公司在核心技术、客户资 源、产品覆盖广度及深度等方面的全面竞争优势进一步增强，市场认可度不断提升，推动公司订 单规模及营收规模持续增长。 报告期内，公司实现归属于上市公司股东",evidence=61; page_citations=21; sources=3; domain=strong; role=moderate; bottleneck=strong,,,False,False,False,专用设备制造业,其他战略性关键环节 / 国产替代/供应链约束 / bottleneck / internal_quality_pool,strong,core,canonical_90_internal_manual_review,Tier A,88,67
688372,伟测科技,v5_hydrated,internal_quality_pool,pending_manual_approval,pending_review,67,26,3,True,strong,moderate,core_hard_tech_evidence_supported,strong,low,moderate,strong,True,manual review of upgraded primary-source evidence before any future core-pool action,上海伟测半导体科技股份有限公司2025 年半年度报告 12 / 168 探针卡、插座、治具、包装材料等，主要根据季度或月度的备件计划并结合具体测试项目的需求 状况进行采购；其他类主要包括日常办公设备、设备维护材料等，主要根据生产及办公的实际需 求进行采购。 公司各部门所需原材料均通过采购部门集中采购，并按照公司《采购控制程序书》《供应商 管理程序书》执行采购制度。 公司已获得 ISO9001、ISO14000、IATF16949、ISO45001 等质量管理体系认证。在新供应商 准入方面，除了考察供应商质量、价格、,上海伟测半导体科技股份有限公司2025 年半年度报告 12 / 168 探针卡、插座、治具、包装材料等，主要根据季度或月度的备件计划并结合具体测试项目的需求 状况进行采购；其他类主要包括日常办公设备、设备维护材料等，主要根据生产及办公的实际需 求进行采购。 公司各部门所需原材料均通过采购部门集中采购，并按照公司《采购控制程序书》《供应商 管理程序书》执行采购制度。 公司已获得 ISO9001、ISO14000、IATF16949、ISO45001 等质量管理体系认证。在新供应商 准入方面，除了考察供应商质量、价格、,evidence=67; page_citations=26; sources=3; domain=strong; role=moderate; bottleneck=strong,,,False,False,False,专业技术服务业,能源与电力电子关键环节 / 电源管理/供配电 / bottleneck / internal_quality_pool,strong,core,canonical_90_internal_manual_review,Tier A,89,72
688376,美埃科技,v5_hydrated,expansion_core_equivalent_quality_pool,pending_manual_approval,pending_review,54,21,3,True,strong,moderate,core_hard_tech_evidence_supported,strong,not_detected_in_existing_artifacts,moderate,strong,True,manual review of upgraded primary-source evidence before any future core-pool action,"美埃（中国）环境科技股份有限公司2025 年半年度报告 18 / 196 新增重要非主营业务情况 □适用 √不适用 二、 经营情况的讨论与分析 2025 年上半年，公司根据董事会的战略部署，在核心管理层的带领下，秉承着推动空气净化 产业发展，提升全球空气品质的企业使命，公司在半导体尖端制程，生物洁净室与生物安全防护， 商用人居和大气排放治理等四大领域持续探索创新。报告期内，公司积极应对国内外市场和行业 的挑战，持续技术创新，开拓市场，实现营业收入 93,491.57 万元，同比增长 23.51%；归属于上 市公司股","美埃（中国）环境科技股份有限公司2025 年半年度报告 18 / 196 新增重要非主营业务情况 □适用 √不适用 二、 经营情况的讨论与分析 2025 年上半年，公司根据董事会的战略部署，在核心管理层的带领下，秉承着推动空气净化 产业发展，提升全球空气品质的企业使命，公司在半导体尖端制程，生物洁净室与生物安全防护， 商用人居和大气排放治理等四大领域持续探索创新。报告期内，公司积极应对国内外市场和行业 的挑战，持续技术创新，开拓市场，实现营业收入 93,491.57 万元，同比增长 23.51%；归属于上 市公司股",evidence=54; page_citations=21; sources=3; domain=strong; role=moderate; bottleneck=strong,,,False,False,False,专用设备制造业,其他战略性关键环节 / 国产替代/供应链约束 / bottleneck / expansion_core_equivalent_quality_pool,strong,core,expansion_2025_doubler_discovered,Tier B,88,66
688381,帝奥微,v5_hydrated,expansion_core_equivalent_quality_pool,pending_manual_approval,pending_review,55,26,3,True,strong,moderate,core_hard_tech_evidence_supported,strong,not_detected_in_existing_artifacts,moderate,strong,True,manual review of upgraded primary-source evidence before any future core-pool action,"江苏帝奥微电子股份有限公司2025 年半年度报告 10 / 205 主要会计数据 本报告期 （1－6月） 上年同期 本期比上年同期 增减(%) 扣除股份支付影响后的净利润 13,514,775.96 29,397,165.32 -54.03 十、 非企业会计准则业绩指标说明 □适用 √不适用 第三节 管理层讨论与分析 一、 报告期内公司所属行业及主营业务情况说明 1、所属行业概述 公司的主营业务为模拟集成电路产品的研发与销售，公司所处行业属于集成电路设计行业。 据 WSTS 数据，2024 年全球模拟芯片市场规模为","江苏帝奥微电子股份有限公司2025 年半年度报告 10 / 205 主要会计数据 本报告期 （1－6月） 上年同期 本期比上年同期 增减(%) 扣除股份支付影响后的净利润 13,514,775.96 29,397,165.32 -54.03 十、 非企业会计准则业绩指标说明 □适用 √不适用 第三节 管理层讨论与分析 一、 报告期内公司所属行业及主营业务情况说明 1、所属行业概述 公司的主营业务为模拟集成电路产品的研发与销售，公司所处行业属于集成电路设计行业。 据 WSTS 数据，2024 年全球模拟芯片市场规模为",evidence=55; page_citations=26; sources=3; domain=strong; role=moderate; bottleneck=strong,,,False,False,False,计算机、通信和其他电子设备制造业,光电与通信 / 光互联/光芯片 / bottleneck / expansion_core_equivalent_quality_pool,strong,core,expansion_2025_doubler_discovered,Tier B,89,69
688383,新益昌,v5_hydrated,data_gap_core_equivalent_quality_pool,pending_manual_approval,pending_review,96,30,3,True,strong,moderate,core_hard_tech_evidence_supported,strong,not_detected_in_existing_artifacts,moderate,strong,True,manual review of upgraded primary-source evidence before any future core-pool action,深圳新益昌科技股份有限公司 2025 年半年度报告 10 / 205 据中国证监会颁布的《上市公司行业分类指引》 （2012 年修订）及中华人民共和国国家质量监督 检验检疫总局和中国国家标准化管理委员会发布的《国民经济行业分类》 （GB/T4754-2017），公 司所属行业为“专用设备制造业 （C35）”。根据国家统计局 2018 年 11 月颁布的《战略性新兴产 业分类（2018）》，公司所处行业为新型电子元器件及设备制造，属于新一代信息技术产业的二 级子产业，具体为：“1、新一代信息技术产业”中的“1.2、电,深圳新益昌科技股份有限公司 2025 年半年度报告 10 / 205 据中国证监会颁布的《上市公司行业分类指引》 （2012 年修订）及中华人民共和国国家质量监督 检验检疫总局和中国国家标准化管理委员会发布的《国民经济行业分类》 （GB/T4754-2017），公 司所属行业为“专用设备制造业 （C35）”。根据国家统计局 2018 年 11 月颁布的《战略性新兴产 业分类（2018）》，公司所处行业为新型电子元器件及设备制造，属于新一代信息技术产业的二 级子产业，具体为：“1、新一代信息技术产业”中的“1.2、电,evidence=96; page_citations=30; sources=3; domain=strong; role=moderate; bottleneck=strong,,,False,False,False,专用设备制造业,半导体 / 先进封装 / beneficiary / data_gap_core_equivalent_quality_pool,strong,core,doubler_data_gap_primary_source_backfilled,Tier B,83,78
688388,嘉元科技,v5_hydrated,expansion_core_equivalent_quality_pool,pending_manual_approval,pending_review,63,22,3,True,strong,moderate,core_hard_tech_evidence_supported,strong,not_detected_in_existing_artifacts,moderate,strong,True,manual review of upgraded primary-source evidence before any future core-pool action,广东嘉元科技股份有限公司2025 年半年度报告 11 / 252 代进程，取得了高阶RTF（反转铜箔）、HTE（高温高延伸铜箔）、HVLP（极低轮廓铜箔）、载体 铜箔（DTH）和高密度互连电路（HDI）铜箔等高性能电子电路铜箔的技术突破，PCB用超薄铜箔（UTF） 已批量生产，高频高速电路和IC封装应用的RTF/HVLP等电子电路铜箔产品的开发方面取得了积极 进展，其中RTF已通过头部企业认证测试并具备量产能力，其他产品也已通过实验室验证阶段并与 下游客户进行测试。 公司在江西赣州龙南布局的电解铜箔生产线规划总产能,广东嘉元科技股份有限公司2025 年半年度报告 11 / 252 代进程，取得了高阶RTF（反转铜箔）、HTE（高温高延伸铜箔）、HVLP（极低轮廓铜箔）、载体 铜箔（DTH）和高密度互连电路（HDI）铜箔等高性能电子电路铜箔的技术突破，PCB用超薄铜箔（UTF） 已批量生产，高频高速电路和IC封装应用的RTF/HVLP等电子电路铜箔产品的开发方面取得了积极 进展，其中RTF已通过头部企业认证测试并具备量产能力，其他产品也已通过实验室验证阶段并与 下游客户进行测试。 公司在江西赣州龙南布局的电解铜箔生产线规划总产能,evidence=63; page_citations=22; sources=3; domain=strong; role=moderate; bottleneck=strong,,,False,False,False,计算机、通信和其他电子设备制造业,光电与通信 / 光互联/光芯片 / bottleneck / expansion_core_equivalent_quality_pool,strong,core,expansion_2025_doubler_discovered,Tier B,88,68
688392,骄成超声,v5_hydrated,expansion_core_equivalent_quality_pool,pending_manual_approval,pending_review,71,30,3,True,strong,moderate,core_hard_tech_evidence_supported,strong,not_detected_in_existing_artifacts,moderate,strong,True,manual review of upgraded primary-source evidence before any future core-pool action,上海骄成超声波技术股份有限公司2025 年半年度报告 10/190 第三节 管理层讨论与分析 一、 报告期内公司所属行业及主营业务情况说明 （一）公司所属行业情况 公司是专业提供超声波技术及应用解决方案的供应商，主要从事超声波焊接、裁切及检测设 备和配件的研发、设计、生产与销售，并为客户提供配套自动化解决方案。根据中国证监会颁布 的《上市公司行业分类指引（2012 年修订）》，公司属于“C35 专用设备制造业”。根据《战略 性新兴产业分类（2018）》，公司主营业务所处行业为“高端装备制造产业”中的“智能制造装 备,上海骄成超声波技术股份有限公司2025 年半年度报告 10/190 第三节 管理层讨论与分析 一、 报告期内公司所属行业及主营业务情况说明 （一）公司所属行业情况 公司是专业提供超声波技术及应用解决方案的供应商，主要从事超声波焊接、裁切及检测设 备和配件的研发、设计、生产与销售，并为客户提供配套自动化解决方案。根据中国证监会颁布 的《上市公司行业分类指引（2012 年修订）》，公司属于“C35 专用设备制造业”。根据《战略 性新兴产业分类（2018）》，公司主营业务所处行业为“高端装备制造产业”中的“智能制造装 备,evidence=71; page_citations=30; sources=3; domain=strong; role=moderate; bottleneck=strong,,,False,False,False,专用设备制造业,其他战略性关键环节 / 国产替代/供应链约束 / bottleneck / expansion_core_equivalent_quality_pool,strong,core,expansion_2025_doubler_discovered,Tier B,90,76
688395,正弦电气,v5_hydrated,internal_quality_pool,pending_manual_approval,pending_review,92,30,3,True,strong,moderate,core_hard_tech_evidence_supported,strong,low,moderate,strong,True,manual review of upgraded primary-source evidence before any future core-pool action,深圳市正弦电气股份有限公司2025 年半年度报告 10 / 184 第三节 管理层讨论与分析 一、 报告期内公司所属行业及主营业务情况说明 （一）主要业务、主要产品或服务情况 1、主要业务 公司是专业从事工业自动化领域电机驱动和控制系统产品研发、生产和销售的高新技术企业， 秉承“客户为中心，实现自身价值与客户价值同步成长”的经营理念，在工业自动化和新能源领 域发展业务，致力于为机械设备制造商和电控系统集成商提供变频器、一体化专机、伺服系统产 品和系统解决方案，满足客户生产工艺要求，提升设备自动化水平，提高产品质量和,深圳市正弦电气股份有限公司2025 年半年度报告 18 / 184 到 2025 年，70%的规模以上制造业企业基本实现数字化网络化覆盖，多项设备更新政策也聚焦电 力、化工等重点行业，推动关键领域自动化设备的国产化率超过 50%，为行业带来新一轮发展机 遇。 ④全球化与本土化竞争 在全球竞争格局中，工业自动化行业呈现出全球化与本土化交织的复杂态势。国际龙头企业 如西门子、ABB 等仍凭借深厚的技术积累和品牌影响力主导高端市场；而包括汇川技术、英威腾 等在内的国内厂商，则依托快速响应、成本控制及服务灵活性等优势，不断,evidence=92; page_citations=30; sources=3; domain=strong; role=moderate; bottleneck=strong,,,False,False,False,电气机械和器材制造业,高端制造装备 / 机器人核心零部件 / chokepoint / internal_quality_pool,strong,core,canonical_90_internal_manual_review,Tier A,90,78
688403,汇成股份,v5_hydrated,internal_quality_pool,pending_manual_approval,pending_review,58,24,3,True,strong,moderate,core_hard_tech_evidence_supported,strong,low,moderate,strong,True,manual review of upgraded primary-source evidence before any future core-pool action,合肥新汇成微电子股份有限公司2025 年半年度报告 14 / 201 工艺制程 具体介绍 功能特点 应用范围或 领域 完成相关制程后 的产品图示 Bumping 凸块制造是指通过溅镀、曝光显影、 电镀和蚀刻等制程，在晶圆的焊垫 上制作凸块，可达到高效的电性传 输，替代了传统封装中的导线键合。 公司凸块制造工艺可实现凸块宽度 与间距最小至 6μm、单片 12 吋晶圆 上制造 900 余万颗凸块 该工艺可大幅缩小芯 片模组的体积，具有密 度大、散热佳、高可靠 性等优点 主要应用于 显示驱动芯 片领域，适用 于覆晶封装,合肥新汇成微电子股份有限公司2025 年半年度报告 14 / 201 工艺制程 具体介绍 功能特点 应用范围或 领域 完成相关制程后 的产品图示 Bumping 凸块制造是指通过溅镀、曝光显影、 电镀和蚀刻等制程，在晶圆的焊垫 上制作凸块，可达到高效的电性传 输，替代了传统封装中的导线键合。 公司凸块制造工艺可实现凸块宽度 与间距最小至 6μm、单片 12 吋晶圆 上制造 900 余万颗凸块 该工艺可大幅缩小芯 片模组的体积，具有密 度大、散热佳、高可靠 性等优点 主要应用于 显示驱动芯 片领域，适用 于覆晶封装,evidence=58; page_citations=24; sources=3; domain=strong; role=moderate; bottleneck=strong,,,False,False,False,计算机、通信和其他电子设备制造业,新材料 / AI服务器PCB/HBM材料 / bottleneck / internal_quality_pool,strong,core,canonical_90_internal_manual_review,Tier A,89,69
688419,耐科装备,v5_hydrated,false_negative_rescue_core_equivalent_quality_pool,pending_manual_approval,pending_review,53,30,3,True,strong,moderate,core_hard_tech_evidence_supported,strong,not_detected_in_existing_artifacts,moderate,strong,True,manual review of upgraded primary-source evidence before any future core-pool action,5 组织券商将根据以上认购确认程序与规则形成最终配售结果，以上程序和规 则如有未尽事宜，由组织券商协商解决。 二、本次询价转让的过程 （一）邀请文件的发送 本次询价转让的《认购邀请书》已送达共计 270 家机构投资者，具体包括： 基金公司 27 家、证券公司 22 家、保险机构 8 家、合格境外机构投资者 6 家、 私募基金 204 家、信托公司 2 家、期货公司 1 家。 上述《认购邀请书》中包含了认购对象与条件、认购时间与认购方式、询 价转让价格下限及分配股份的程序和规则等内容。认购报价材料中包含：（1） 投资,5 组织券商将根据以上认购确认程序与规则形成最终配售结果，以上程序和规 则如有未尽事宜，由组织券商协商解决。 二、本次询价转让的过程 （一）邀请文件的发送 本次询价转让的《认购邀请书》已送达共计 270 家机构投资者，具体包括： 基金公司 27 家、证券公司 22 家、保险机构 8 家、合格境外机构投资者 6 家、 私募基金 204 家、信托公司 2 家、期货公司 1 家。 上述《认购邀请书》中包含了认购对象与条件、认购时间与认购方式、询 价转让价格下限及分配股份的程序和规则等内容。认购报价材料中包含：（1） 投资,evidence=53; page_citations=30; sources=3; domain=strong; role=moderate; bottleneck=strong,,,False,False,False,专用设备制造业,高端制造装备 / 专用设备宽口径 / concept_only / false_negative_rescue_core_equivalent_quality_pool,strong,core,false_negative_rescue_backfilled,Excluded,83,72
688478,晶升股份,v5_hydrated,data_gap_core_equivalent_quality_pool,pending_manual_approval,pending_review,51,21,3,True,strong,moderate,core_hard_tech_evidence_supported,strong,not_detected_in_existing_artifacts,moderate,strong,True,manual review of upgraded primary-source evidence before any future core-pool action,南京晶升装备股份有限公司2025 年半年度报告 11 / 214 第三节 管理层讨论与分析 一、 报告期内公司所属行业及主营业务情况说明 (一) 所属行业 公司是一家半导体专用设备供应商，主要从事晶体生长设备的研发、生产和销售，向半导体 材料厂商及其他材料客户提供半导体级单晶硅炉、碳化硅单晶炉和其他设备等定制化产品。 根据国家统计局发布的《国民经济行业分类》（GB/4754-2017），公司所属行业为“专用设 备制造业”下的“半导体器件专用设备制造”（C3562）；根据国家统计局发布的《战略性新兴产 业分类（201,南京晶升装备股份有限公司2025 年半年度报告 11 / 214 第三节 管理层讨论与分析 一、 报告期内公司所属行业及主营业务情况说明 (一) 所属行业 公司是一家半导体专用设备供应商，主要从事晶体生长设备的研发、生产和销售，向半导体 材料厂商及其他材料客户提供半导体级单晶硅炉、碳化硅单晶炉和其他设备等定制化产品。 根据国家统计局发布的《国民经济行业分类》（GB/4754-2017），公司所属行业为“专用设 备制造业”下的“半导体器件专用设备制造”（C3562）；根据国家统计局发布的《战略性新兴产 业分类（201,evidence=51; page_citations=21; sources=3; domain=strong; role=moderate; bottleneck=strong,,,False,False,False,专用设备制造业,半导体 / 功率器件/IGBT/SiC/GaN / beneficiary / data_gap_core_equivalent_quality_pool,strong,core,doubler_data_gap_primary_source_backfilled,Tier B,81,65
688486,龙迅股份,v5_hydrated,internal_quality_pool,pending_manual_approval,pending_review,51,22,3,True,strong,moderate,core_hard_tech_evidence_supported,strong,low,moderate,strong,True,manual review of upgraded primary-source evidence before any future core-pool action,"龙迅半导体（合肥）股份有限公司2025 年半年度报告 11 / 187 19.1%。而继 2024 年之后，受到技术创新、需求增长以及政策支持等多重因素的推动，2025 年， 全球半导体行业迎来了更加广泛的复苏，展现出较强的增长态势。根据美国半导体产业协会（SIA） 数据显示，2025 年 1-6 月销售额逐月攀升，6 月全球半导体销售额达 599 亿美元，同比增长 19.6%， 环比增长 1.5%；1-6 月累计实现 3,464 亿美元，同比增长 19.1%。而随着 AI、云基础设施和先进消 费电子等领域的持续需","龙迅半导体（合肥）股份有限公司2025 年半年度报告 11 / 187 19.1%。而继 2024 年之后，受到技术创新、需求增长以及政策支持等多重因素的推动，2025 年， 全球半导体行业迎来了更加广泛的复苏，展现出较强的增长态势。根据美国半导体产业协会（SIA） 数据显示，2025 年 1-6 月销售额逐月攀升，6 月全球半导体销售额达 599 亿美元，同比增长 19.6%， 环比增长 1.5%；1-6 月累计实现 3,464 亿美元，同比增长 19.1%。而随着 AI、云基础设施和先进消 费电子等领域的持续需",evidence=51; page_citations=22; sources=3; domain=strong; role=moderate; bottleneck=strong,,,False,False,False,软件和信息技术服务业,其他战略性关键环节 / 国产替代/供应链约束 / bottleneck / internal_quality_pool,strong,core,canonical_90_internal_manual_review,Tier A,88,66
688498,源杰科技,v5_hydrated,expansion_core_equivalent_quality_pool,pending_manual_approval,pending_review,61,33,3,True,strong,moderate,core_hard_tech_evidence_supported,strong,not_detected_in_existing_artifacts,moderate,strong,True,manual review of upgraded primary-source evidence before any future core-pool action,陕西源杰半导体科技股份有限公司2025 年半年度报告 10 / 188 第三节 管理层讨论与分析 一、 报告期内公司所属行业及主营业务情况说明 (一)所属行业情况说明 1、行业的发展阶段及基本特点 随着全球信息互联规模不断扩大，人工智能等技术的兴起，光电信息技术正在被进一步广泛 应用。在这种趋势下，光芯片的下游应用场景不断扩展，需求量不断增加，同时对光芯片的速率、 功率、传输距离也提出更高的要求。目前在电信市场、数据中心市场，光芯片都得到了较为广泛 的应用，其中电信市场又可以细分为光纤接入和移动通信两个细分领域。,陕西源杰半导体科技股份有限公司2025 年半年度报告 13 / 188 在供应商管理方面，公司已建立完善的供应商认证及管理流程：对新供应商进行资质评估与 实地调查，对其提供的样品进行严格验证，通过评审的合格供应商将被录入《合格供方名单》。 同时，公司会对供应商实施绩效考核与分级管理，按需开展物料替代管理及供应商稽核工作，确 保采购质量符合 ISO9001/14001 体系要求，确保采购活动满足 QCDS（质量/成本/交付/服务/环 保）综合目标。 3、生产模式 公司生产激光器芯片属于 IDM 模式，掌握芯片设计、晶,evidence=61; page_citations=33; sources=3; domain=strong; role=moderate; bottleneck=strong,,,False,False,False,计算机、通信和其他电子设备制造业,其他战略性关键环节 / 国产替代/供应链约束 / bottleneck / expansion_core_equivalent_quality_pool,strong,core,expansion_2025_doubler_discovered,Tier B,90,76
688499,利元亨,v5_hydrated,false_negative_rescue_core_equivalent_quality_pool,pending_manual_approval,pending_review,35,21,3,True,strong,moderate,core_hard_tech_evidence_supported,strong,not_detected_in_existing_artifacts,moderate,strong,True,manual review of upgraded primary-source evidence before any future core-pool action,广东利元亨智能装备股份有限公司 2025 年半年度报告 11 / 242 层高速宽幅涂布机、激光模切分条一体机、高速切叠一体机、高速卷绕机、长电芯装配线（激光 焊接）、化成分容一体机、电芯外观检测机、模组 Pack 线等专机及整线产品。 固态电池设备方面，公司已成功掌握全固态电池整线装备的制造工艺，主要产品包括电极干 法涂布设备、电极辊压、电解质热复合一体机、胶框印刷、叠片一体机和高压化成分容等核心设 备，并针对硫化物电池的防爆、防毒需求设计了三级防护体系，技术领先性显著。当前向头部车 企供应的全固态电池整线项目已,广东利元亨智能装备股份有限公司 2025 年半年度报告 17 / 242 主要产品名称 设备图示 产品介绍 EV 电控总成装 配/检测线 EV 电控总成自动装配检测产线：包括 箱体、PCBA 板、盖板、结构件、辅料 等的整体组装、拧紧、涂胶、灌胶、固 化、检测等生产工艺；整线按机台功能 及作业内容深度集成，实现快速换型， 由可拆装、可重组的标准模组化设计， 机台内与产品外形相关的工装治具结 构为独立模块。 整线具备智能化信息系 统，各工位实现信息实时共享及追溯。 EV 电驱总成装 配/检测线 EV 电驱总成：主要组,evidence=35; page_citations=21; sources=3; domain=strong; role=moderate; bottleneck=strong,,,False,False,False,专用设备制造业,高端制造装备 / 专用设备宽口径 / concept_only / false_negative_rescue_core_equivalent_quality_pool,strong,core,false_negative_rescue_backfilled,Excluded,81,61
688502,茂莱光学,v5_hydrated,expansion_core_equivalent_quality_pool,pending_manual_approval,pending_review,63,26,3,True,strong,moderate,core_hard_tech_evidence_supported,strong,not_detected_in_existing_artifacts,moderate,strong,True,manual review of upgraded primary-source evidence before any future core-pool action,南京茂莱光学科技股份有限公司2025 年半年度报告 10 / 195 加速转化为实际应用。随着我国在材料和设备国产化上的突破，配合政策支持、技术创新和产业 链协同，中国精密光学行业有望实现持续稳健增长。 2、精密光学行业下游应用领域发展情况 随着现代科学技术的发展，精密光学逐渐向高精度发展，其应用范围也正变得日益广泛。传 统光学主要应用于传统照相机、望远镜、显微镜等传统光学产品；消费级精密光学作为智能手机、 安防监控摄像机、车载摄像机等产品的核心部件，成为影响终端产品应用效果的重要因素；而工 业级精密光学则主要应用,"南京茂莱光学科技股份有限公司2025 年半年度报告 16 / 195 新增重要非主营业务情况 □适用 √不适用 二、 经营情况的讨论与分析 2025 年半年度，公司始终聚焦于主营业务，持续强化市场开拓，深化科技创新和绿色发展， 加大研发投入，引入国际化经营管理和研发技术人才，推动企业持续稳定发展。 2025 年上半年，公司实现营业收入 31,895.12 万元，较上年同期增加 32.26%；实现归属于上 市公司股东的净利润为 3,275.55 万元，较上年同期增加 110.36%；归属于上市公司股东的扣非净 利润为",evidence=63; page_citations=26; sources=3; domain=strong; role=moderate; bottleneck=strong,,,False,False,False,仪器仪表制造业,其他战略性关键环节 / 国产替代/供应链约束 / bottleneck / expansion_core_equivalent_quality_pool,strong,core,expansion_2025_doubler_discovered,Tier B,89,71
688503,聚和材料,v5_hydrated,expansion_core_equivalent_quality_pool,pending_manual_approval,pending_review,67,32,3,True,strong,moderate,core_hard_tech_evidence_supported,strong,not_detected_in_existing_artifacts,moderate,strong,True,manual review of upgraded primary-source evidence before any future core-pool action,常州聚和新材料股份有限公司2025 年半年度报告 11 / 183 从提效维度来看，光伏导电浆料已成为分子级界面工程，公司通过匹配超精细印刷技术，已 实现 8μm 线宽印刷，烧结后线宽≤14μm，栅线高宽比突破 0.7；TOPCon 电极-硅界面厚度从 800nm 降至 450nm，接触电阻降低 23%（1.5→1.15mΩ·cm²）；HJT 浆料-ITO 层厚度优化至 90nm， Voc 提升至 750mV（2023 年：735mV）；公司推出多膜层适配技术，开发梯度反应型玻璃粉， 并通过对激光诱导放电产生的晶体,常州聚和新材料股份有限公司2025 年半年度报告 11 / 183 从提效维度来看，光伏导电浆料已成为分子级界面工程，公司通过匹配超精细印刷技术，已 实现 8μm 线宽印刷，烧结后线宽≤14μm，栅线高宽比突破 0.7；TOPCon 电极-硅界面厚度从 800nm 降至 450nm，接触电阻降低 23%（1.5→1.15mΩ·cm²）；HJT 浆料-ITO 层厚度优化至 90nm， Voc 提升至 750mV（2023 年：735mV）；公司推出多膜层适配技术，开发梯度反应型玻璃粉， 并通过对激光诱导放电产生的晶体,evidence=67; page_citations=32; sources=3; domain=strong; role=moderate; bottleneck=strong,,,False,False,False,电气机械和器材制造业,半导体 / 半导体材料 / bottleneck / expansion_core_equivalent_quality_pool,strong,core,expansion_2025_doubler_discovered,Tier B,90,76
688507,索辰科技,v5_hydrated,internal_quality_pool,pending_manual_approval,pending_review,39,23,3,True,strong,moderate,core_hard_tech_evidence_supported,strong,low,moderate,strong,True,manual review of upgraded primary-source evidence before any future core-pool action,上海索辰信息科技股份有限公司2025 年半年度报告 13 / 224 越。在工业应用领域，物理 AI 有望在高端装备快速迭代、复杂系统实时调优、数字孪生动态驱动 等新兴需求中形成广阔的增量市场。与通用人工智能及大模型侧重跨领域的通用智能与数据拟合 不同，物理 AI 更聚焦于工业场景的机理建模与精准计算，有望成为下一代工业 CAE 的核心技术形 态——它不仅能显著提升工业仿真的计算效率和工程决策价值，更将推动工业领域从“模拟现实” 的被动验证，迈向“预测并塑造现实”的主动创新新阶段。 2、公司所处的行业地位分析及其变,上海索辰信息科技股份有限公司2025 年半年度报告 14 / 224 （1）以仿真为核心的“正向设计”是我国工业自主创新的必经之路 “正向设计”是指在产品设计过程中，从需求出发，通过各种设计理念、方法和工具设计出 产品的各类要素，以制作一个全新的产品，与此对应的是“逆向工程”，是指对一项产品进行逆 向剖析及研究，从而演绎并得出该产品的各类设计要素，以制作出功用相近，但又不完全相同的 产品。我国工业在发展过程中，从产业链角度，偏加工、组装和制造，但是前端的产品设计环节 中，原始创新不足，正向设计能力欠缺，更多的是做“,evidence=39; page_citations=23; sources=3; domain=strong; role=moderate; bottleneck=strong,,,False,False,False,软件和信息技术服务业,工业软件与基础软件 / 基础软件/工业软件 / bottleneck / internal_quality_pool,strong,core,canonical_90_internal_manual_review,Tier A,88,64
