stock_code,stock_name,review_universe_source,source_file,source_type,source_title,source_date,page,evidence_text,evidence_claim_type,citation_quality,research_only,used_for_signal,used_for_admission
688146,中船特气,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_data_gap_primary_source_backfill_v1/cninfo_primary_source_pdfs/688146_中船特气_2026-04-21_年报_中船特气2025年年度报告_1225127119.pdf,annual_report,中船特气2025年年度报告,,27,中船（邯郸）派瑞特种气体股份有限公司2025 年年度报告 27 / 314 高端产品纯度每提升一个等级，价值呈指数级增长；下游需求高度依赖集成电路制造产业，直接 绑定逻辑芯片、存储芯片等核心应用，随半导体产业周期波动，同时受益于先进制程升级、3D NAND 堆叠层数提升及 Chiplet 先进封装技术发展，需求持续增长。行业呈现明显的定制化与强认证特 征，下游晶圆厂会根据自身制程节点、工艺需求定制前驱体分子结构、纯度及性能参数，客户认 证周期长达 2-3 年，一旦进入供应链，合作粘性极强，形成显著的市场壁垒；同时全,hard_tech_exposure|architecture_shift|customer_certification|order_or_capacity|revenue_trace|disconfirmation_or_risk|primary_periodic_disclosure,page_level,True,False,False
688146,中船特气,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_data_gap_primary_source_backfill_v1/cninfo_primary_source_pdfs/688146_中船特气_2026-04-21_年报_中船特气2025年年度报告_1225127119.pdf,annual_report,中船特气2025年年度报告,,29,中船（邯郸）派瑞特种气体股份有限公司2025 年年度报告 29 / 314 内，尽管部分企业已在部分产品实现进口替代，但多数企业仍受限于技术碎片化、产能分散化， 难以形成系统竞争力。通过战略性并购整合，企业快速聚合核心专利、吸纳国际顶尖研发团队， 打通“原材料提纯-工艺设计-应用验证”的全链条能力。 产业链延伸。企业通过并购或延伸孵化切入大宗现场制气、高纯金属等领域，不断丰富产品 矩阵；同时，加强与分析仪器、阀门、包装容器制造厂商等产业链上下游企业的协同，不断提升 产业链韧性。 （4）新模式 跨界技术融合创新。20,hard_tech_exposure|architecture_shift|customer_certification|order_or_capacity|revenue_trace|financial_trace|disconfirmation_or_risk|primary_periodic_disclosure,page_level,True,False,False
688146,中船特气,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_data_gap_primary_source_backfill_v1/cninfo_primary_source_pdfs/688146_中船特气_2026-04-21_年报_中船特气2025年年度报告_1225127119.pdf,annual_report,中船特气2025年年度报告,,30,中船（邯郸）派瑞特种气体股份有限公司2025 年年度报告 30 / 314 报告期内，公司坚持服务国家战略需求，以科技创新为核心驱动力，持续突破关键材料技术 壁垒。公司深入推进中央企业创新联合体等国家重大任务，联合高校、科研院所及产业链上下游 重点企业，在电子特气、前驱体、高纯金属等领域加大研发投入与产品验证力度，分步骤、有计 划地推进电子特气全品类的研发进程。报告期内，公司研发攻坚取得显著成效，新研发产品达 27 种，进一步完善了技术谱系，圆满完成了各项技术攻关任务，顺利通过 3 项国家级项目验收。 2025 年,hard_tech_exposure|architecture_shift|customer_certification|order_or_capacity|revenue_trace|financial_trace|disconfirmation_or_risk|primary_periodic_disclosure,page_level,True,False,False
688146,中船特气,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_data_gap_primary_source_backfill_v1/cninfo_primary_source_pdfs/688146_中船特气_2026-04-21_年报_中船特气2025年年度报告_1225127119.pdf,annual_report,中船特气2025年年度报告,,31,中船（邯郸）派瑞特种气体股份有限公司2025 年年度报告 31 / 314 巩固提升治理结构，增强资本市场价值管理水平。在原有经理层契约化管理基础上，对中层管理 人员全面实行契约管理，开展薪酬市场化对标，进一步增动力、添活力。通过视频直播形式的年 度业绩说明会、投资者调研、上证 e 互动、强化信披质量等方式回应市场关切，提升公司透明度 和投资者信心。上述工作的系统推进，全面夯实了公司综合治理水平与可持续发展基础，为战略 目标的实现构筑了坚实支撑。 非企业会计准则财务指标的变动情况分析及展望 □适用 √不适用 三、报,hard_tech_exposure|architecture_shift|customer_certification|revenue_trace|disconfirmation_or_risk|primary_periodic_disclosure,page_level,True,False,False
688146,中船特气,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_data_gap_primary_source_backfill_v1/cninfo_primary_source_pdfs/688146_中船特气_2026-04-21_年报_中船特气2025年年度报告_1225127119.pdf,annual_report,中船特气2025年年度报告,,32,中船（邯郸）派瑞特种气体股份有限公司2025 年年度报告 32 / 314 为推动技术攻关，推进产业协同，加快人才培育，公司集聚国内外先进研发力量，打造科技 攻关、项目承接、人才培养、成果转化等高水平多功能创新平台，构建产学研用为一体的创新生 态。截至报告期末，公司拥有国家级研发平台 1 个，河北省电子特种气体高能级技术创新中心、 河北省集成电路用含氟新材料重点实验室、电子气体河北省工程实验室、河北省企业技术中心、 河北省工业企业研发机构-技术研发中心（A 级）等省级研发平台 5 个。创新平台聚集高校、研究 所、企,hard_tech_exposure|architecture_shift|customer_certification|order_or_capacity|disconfirmation_or_risk|primary_periodic_disclosure,page_level,True,False,False
688146,中船特气,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_data_gap_primary_source_backfill_v1/cninfo_primary_source_pdfs/688146_中船特气_2026-04-21_年报_中船特气2025年年度报告_1225127119.pdf,annual_report,中船特气2025年年度报告,,34,中船（邯郸）派瑞特种气体股份有限公司2025 年年度报告 34 / 314 (三) 核心技术与研发进展 1、 核心技术及其先进性以及报告期内的变化情况 经过多年的研发投入和技术积累，公司已掌握多项达到国际领先或国内领先水平的核心技术，其中处于国际领先水平的电解氟化技术打破了国外长 期以来的技术封锁，使得我国在电子特气领域成为继美国、日本、韩国之后少数几个掌握该等技术的国家，填补了国内空白。 报告期内，公司拥有的主要核心技术 9 项，未发生变化。该等技术均运用于公司的主要产品，并在产品应用过程中不断升级和改进。公司核,hard_tech_exposure|order_or_capacity|primary_periodic_disclosure,page_level,True,False,False
688146,中船特气,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_data_gap_primary_source_backfill_v1/cninfo_primary_source_pdfs/688146_中船特气_2026-04-21_年报_中船特气2025年年度报告_1225127119.pdf,annual_report,中船特气2025年年度报告,,49,中船（邯郸）派瑞特种气体股份有限公司2025 年年度报告 49 / 314 (三) 核心竞争力风险 √适用 □不适用 1.科技创新风险 电子特种气体主要面向集成电路、显示面板等产业，下游产业具有研发投入大、技术革新频 繁、升级换代快速的特点。下游产业技术、工艺不断发展，对电子特种气体的品质要求也逐渐提 高，并产生了新产品的需求。电子特种气体的研发和产业化难度较大，需要契合下游产业需要、 持续进行研发投入、改进优化生产工艺。若公司未来不能继续加强科技创新能力，巩固并提高技 术实力，研发出适应市场需求的新产品，将可能对,hard_tech_exposure|customer_certification|disconfirmation_or_risk|primary_periodic_disclosure,page_level,True,False,False
688146,中船特气,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_data_gap_primary_source_backfill_v1/cninfo_primary_source_pdfs/688146_中船特气_2026-04-21_年报_中船特气2025年年度报告_1225127119.pdf,annual_report,中船特气2025年年度报告,,70,中船（邯郸）派瑞特种气体股份有限公司2025 年年度报告 70 / 314 六、公司关于公司未来发展的讨论与分析 (一) 行业格局和趋势 √适用 □不适用 1.行业格局 全球集成电路行业呈现“AI 算力主导、头部寡头垄断、供应链区域化、需求结构分化”的多 元格局，头部企业凭借技术与产能优势持续占据核心地位，同时国产替代进入深水区，为上游材 料市场带来广阔空间。全球层面，英伟达、台积电、三星等龙头企业分别在 AI 芯片、先进制程代 工、存储芯片领域形成垄断优势，其中台积电占据全球晶圆代工市场 60%以上份额，尤其在 ,hard_tech_exposure|architecture_shift|order_or_capacity|revenue_trace|financial_trace|disconfirmation_or_risk|primary_periodic_disclosure,page_level,True,False,False
688146,中船特气,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_data_gap_primary_source_backfill_v1/cninfo_primary_source_pdfs/688146_中船特气_2026-06-26_日常经营_中船特气关于股票交易停牌核查结果暨复牌的公告_1225388710.pdf,announcement,中船特气关于股票交易停牌核查结果暨复牌的公告,,1,"证券代码：688146 证券简称：中船特气 公告编号：2026-029 中船（邯郸）派瑞特种气体股份有限公司 关于股票交易停牌核查结果暨复牌的公告 本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述 或者重大遗漏，并对其内容的真实性、准确性和完整性承担法律责任。 重要内容提示：  证券停复牌情况：适用 1.因披露停牌核查结果,本公司的相关证券停复牌情况如下： 证券代码 证券简称 停复牌类型 停牌起始日 停牌 期间 停牌终止日 复牌日 688146 中船特气 A 股 复牌 2026/6/25 202",hard_tech_exposure|order_or_capacity|financial_trace|disconfirmation_or_risk,page_level,True,False,False
688146,中船特气,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_data_gap_primary_source_backfill_v1/cninfo_primary_source_pdfs/688146_中船特气_2026-06-26_日常经营_中船特气关于股票交易停牌核查结果暨复牌的公告_1225388710.pdf,announcement,中船特气关于股票交易停牌核查结果暨复牌的公告,,2,均以在上海证券交易所网站及指定信息披露媒体刊登的信息为准，切勿轻信市场 传闻及网络平台上未经核实的信息，勿过度放大单一产品对公司业绩的影响，理 性决策，注意投资风险。 5.截至 2026 年 6 月 24 日，根据中证指数有限公司发布的数据，公司滚动市 盈率为 573.30 倍，静态市盈率为 597.55 倍，公司所处的计算机、通信和其他电 子设备制造业（证监会行业分类）最近一个月平均滚动市盈率为 65.70 倍，平均 静态市盈率为 71.85 倍。公司市盈率显著高于同行业市盈率水平，存在估值较高 的风险。 6.自,hard_tech_exposure|disconfirmation_or_risk,page_level,True,False,False
688146,中船特气,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_data_gap_primary_source_backfill_v1/cninfo_primary_source_pdfs/688146_中船特气_2026-06-26_日常经营_中船特气关于股票交易停牌核查结果暨复牌的公告_1225388710.pdf,announcement,中船特气关于股票交易停牌核查结果暨复牌的公告,,3,"有限公司发函核实：公司日常经营情况正常，未发生重大变化，市场环境或行业 政策未发生重大调整，内部生产经营秩序正常。 2026 年一季度，公司营业利润为 11,397.63 万元，利润总额为 11,406.45 万 元，归属于母公司所有者的净利润为 10,128.68 万元。公司目前整体经营规模较 小，抵御市场波动和行业变化的能力仍相对有限。 （二）重大事项情况 经公司自查并向公司控股股东派瑞科技有限公司、实际控制人中国船舶集团 有限公司发函核实：截至 2026 年 6 月 25 日，除在指定媒体上已公开披露的信息 ",hard_tech_exposure|order_or_capacity|financial_trace|disconfirmation_or_risk,page_level,True,False,False
688146,中船特气,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_data_gap_primary_source_backfill_v1/cninfo_primary_source_pdfs/688146_中船特气_2026-06-26_日常经营_中船特气关于股票交易停牌核查结果暨复牌的公告_1225388710.pdf,announcement,中船特气关于股票交易停牌核查结果暨复牌的公告,,4,事会也未获悉根据《科创板上市规则》等有关规定应披露而未披露的、对本公司 股票及其衍生品种交易价格可能产生较大影响的信息。 四、风险提示 （一）公司股票交易多次触及异常波动及严重异常波动情形 公司股票交易多次触及股票交易异常波动、严重异常波动情形。2026 年 5 月 11 日至 2026 年 6 月 22 日期间，公司股票交易 4 次触及股票交易异常波动情形，2 次触及股票交易严重异常波动情形，公司已累计发布 7 次异常波动、严重异常波 动、交易风险提示公告，提示股票交易风险。 （二）公司股价短期涨幅过大风险 公司,hard_tech_exposure|financial_trace|disconfirmation_or_risk,page_level,True,False,False
688146,中船特气,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_data_gap_primary_source_backfill_v1/cninfo_primary_source_pdfs/688146_中船特气_2026-06-26_日常经营_中船特气关于股票交易停牌核查结果暨复牌的公告_1225388710.pdf,announcement,中船特气关于股票交易停牌核查结果暨复牌的公告,,5,息披露工作。敬请广大投资者理性投资，注意风险。 （六）业绩波动和技术产品迭代的风险 公司经营业绩受宏观经济、下游市场发展态势、竞争格局、公司产品竞争力、 政策环境及最终价格等多种因素影响，存在不确定性。技术方面，下游集成电路、 显示面板等行业可能引入新技术，从而产生新的产品需求，对现有产品形成替代 风险。市场竞争方面，若未来有更多的市场参与方，竞争加剧可能导致产品价格 走低；若公司产品迭代不及预期或缺乏竞争力，可能导致销售下滑、市场份额下 降，对经营业绩产生不利影响。此外，若未来宏观经济环境变化或下游需求走弱， 导,customer_certification|order_or_capacity|disconfirmation_or_risk,page_level,True,False,False
688147,微导纳米,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_expansion_queue_primary_source_backfill_v1/cninfo_primary_source_pdfs/688147_微导纳米_2025-08-29_半年报_江苏微导纳米科技股份有限公司2025年半年度报告_1224612592.pdf,interim_report,江苏微导纳米科技股份有限公司2025年半年度报告,,10,江苏微导纳米科技股份有限公司2025 年半年度报告 10 / 157 产品系列 产品图示 简介 产业化 阶段 iTomic HiK 系列 原子层沉积系统 半导体领域 ALD 设备，适用于高介 电常数（High-k）栅氧层、MIM 电容 器绝缘层等薄膜工艺需求 产业化 应用 iTomic MeT 系列 原子层沉积系统 半导体领域 ALD 设备，适用于栅极 金属（Gate Metal）、MIM 金属电极、 扩散阻挡层、CuBS 层等关键工艺 产业化 应用 iTomic MW 系列 批量式原子层沉积 系统 半导体领域 A,hard_tech_exposure|architecture_shift|customer_certification|order_or_capacity|primary_periodic_disclosure,page_level,True,False,False
688147,微导纳米,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_expansion_queue_primary_source_backfill_v1/cninfo_primary_source_pdfs/688147_微导纳米_2025-08-29_半年报_江苏微导纳米科技股份有限公司2025年半年度报告_1224612592.pdf,interim_report,江苏微导纳米科技股份有限公司2025年半年度报告,,13,江苏微导纳米科技股份有限公司2025 年半年度报告 13 / 157 年限。公司目前的设备改造集中在光伏领域设备，设备改造的内容主要包括尺寸改造、工艺改造 等。 ②备品备件及其他。公司设备在运行过程中，部分零部件会出现正常损耗，因此下游客户需 向公司采购易损耗的零部件。公司还针对设备提供载具清洗、耗材更换等后续服务。 （二）经营模式 1、盈利模式 公司通过向客户销售专用设备，提供设备改造、备品备件等配套产品及服务，获得相应的收 入，扣除成本、费用等相关支出，形成公司的盈利。 2、采购模式 公司主要根据研发、生产、售,hard_tech_exposure|architecture_shift|customer_certification|order_or_capacity|primary_periodic_disclosure,page_level,True,False,False
688147,微导纳米,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_expansion_queue_primary_source_backfill_v1/cninfo_primary_source_pdfs/688147_微导纳米_2025-08-29_半年报_江苏微导纳米科技股份有限公司2025年半年度报告_1224612592.pdf,interim_report,江苏微导纳米科技股份有限公司2025年半年度报告,,15,江苏微导纳米科技股份有限公司2025 年半年度报告 15 / 157 近年来，通过国家重大专项、集成电路产业投资基金等战略举措的持续推动，以及部分民营 企业的快速崛起，我国半导体制造体系和产业生态得以建立并不断完善。我国半导体设备产业在 部分细分领域已取得显著进步，但整体国产化率仍处于较低水平，尤其在薄膜沉积等核心设备领 域，中高端产品的国产化进程明显滞后，且实际应用场景仍较为有限。 为推动我国半导体产业的发展，国家先后设立国家重大专项和国家集成电路基金，相关支持 政策不断落实与实施，本土半导体及其设备制造业迎来了,hard_tech_exposure|architecture_shift|customer_certification|order_or_capacity|revenue_trace|financial_trace|disconfirmation_or_risk|primary_periodic_disclosure,page_level,True,False,False
688147,微导纳米,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_expansion_queue_primary_source_backfill_v1/cninfo_primary_source_pdfs/688147_微导纳米_2025-08-29_半年报_江苏微导纳米科技股份有限公司2025年半年度报告_1224612592.pdf,interim_report,江苏微导纳米科技股份有限公司2025年半年度报告,,16,江苏微导纳米科技股份有限公司2025 年半年度报告 16 / 157 1、半导体设备业务：订单规模同比大幅度增长，占比逐年提升 报告期内，全球半导体产业在人工智能、新能源汽车、数据中心等需求拉动下延续高景气， 国内半导体产业依托国家政策与资本支持，产业链自主化进程加速，资本开支持续扩张。作为国 内半导体薄膜沉积设备领域的技术引领者之一，公司紧抓下游产业链核心客户产能扩张和技术创 新机遇，加大研发投入和市场拓展力度，加快了新产品和新工艺的推广，成效显著。ALD 设备已 涵盖了行业所需主流 ALD 薄膜材料及工艺，在高,hard_tech_exposure|architecture_shift|customer_certification|order_or_capacity|disconfirmation_or_risk|primary_periodic_disclosure,page_level,True,False,False
688147,微导纳米,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_expansion_queue_primary_source_backfill_v1/cninfo_primary_source_pdfs/688147_微导纳米_2025-08-29_半年报_江苏微导纳米科技股份有限公司2025年半年度报告_1224612592.pdf,interim_report,江苏微导纳米科技股份有限公司2025年半年度报告,,16,"发展 新一代光伏电池技术路线。2023 年至 2025 年 1-6 月，公司研发投入分别 30,814.00 万元、41,909.38 万元和 15,317.22 万元，多年来保持高比例研发投入，其中超过 60%投入半导体领域。公司半导 体领域研发重点包括逻辑、存储、先进封装、新型显示器、化合物半导体等项目；光伏领域研发 重点包括 TOPCon、XBC、钙钛矿/钙钛矿叠层电池等新一代高效电池技术等项目。",hard_tech_exposure|architecture_shift|primary_periodic_disclosure,page_level,True,False,False
688147,微导纳米,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_expansion_queue_primary_source_backfill_v1/cninfo_primary_source_pdfs/688147_微导纳米_2025-08-29_半年报_江苏微导纳米科技股份有限公司2025年半年度报告_1224612592.pdf,interim_report,江苏微导纳米科技股份有限公司2025年半年度报告,,17,江苏微导纳米科技股份有限公司2025 年半年度报告 17 / 157 在持续强化技术壁垒的同时，公司高度重视技术保护工作，完善专利布局。报告期内，公司 新增专利申请及授权数量再创新高。其中，新增各类型国家专利授权共计 40 项，累计授权专利数 达到 218 项，新增申请专利共计 98 项，累计申请专利数达到 710 项。 5、持续提升制造供应和运营管理能力建设 公司持续强化制造供应和运营管理能力建设，在生产制造领域全面推行精益生产和数字化管 理，优化了制造工序、资源分配和产品追溯，降低了成本，进一步提升生产制造过程,hard_tech_exposure|architecture_shift|customer_certification|order_or_capacity|disconfirmation_or_risk|primary_periodic_disclosure,page_level,True,False,False
688147,微导纳米,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_expansion_queue_primary_source_backfill_v1/cninfo_primary_source_pdfs/688147_微导纳米_2025-08-29_半年报_江苏微导纳米科技股份有限公司2025年半年度报告_1224612592.pdf,interim_report,江苏微导纳米科技股份有限公司2025年半年度报告,,18,江苏微导纳米科技股份有限公司2025 年半年度报告 18 / 157 公司的设备产品覆盖半导体、光伏、柔性电子等不同的下游应用市场，半导体领域公司以 ALD 为核心正逐步拓展 CVD 等多种薄膜沉积技术和产品，光伏领域公司持续推进以 ALD 为核心的工 艺整线策略和新一代高效光伏电池技术开发，同时依托产业化应用中心平台探索先进薄膜沉积技 术在其他新兴应用领域的发展机会。多领域、多品类产品覆盖能够一定程度平抑各细分市场波动 对公司业绩带来的影响，同时不断拓宽公司市场规模和成长空间。 5、优质客户资源优势 在半导体领域,hard_tech_exposure|architecture_shift|customer_certification|order_or_capacity|disconfirmation_or_risk|primary_periodic_disclosure,page_level,True,False,False
688147,微导纳米,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_expansion_queue_primary_source_backfill_v1/cninfo_primary_source_pdfs/688147_微导纳米_2025-08-29_半年报_江苏微导纳米科技股份有限公司2025年半年度报告_1224612592.pdf,interim_report,江苏微导纳米科技股份有限公司2025年半年度报告,,20,"江苏微导纳米科技股份有限公司2025 年半年度报告 20 / 157 4、 在研项目情况 √适用 □不适用 单位：万元 序 号 项目名称 预计总投 资规模 本期投入 金额 累计投入 金额 进展或 阶段性成果 拟达到目标 技术 水平 具体 应用前景 1 应 用 于 新 能 源 电池的 ALD 镀 膜 设 备 的 研 发 及产业化 1,785.00 59.74 1,317.31 开发实现阶段 开发出批量式粉末 ALD 沉积设备、新能源及催化材料改性柔性 材料 ALD 沉积设备，在精确控制镀膜厚度的同时，提升包覆率、 均",hard_tech_exposure|order_or_capacity|primary_periodic_disclosure,page_level,True,False,False
688147,微导纳米,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_expansion_queue_primary_source_backfill_v1/cninfo_primary_source_pdfs/688147_微导纳米_2025-08-29_半年报_江苏微导纳米科技股份有限公司2025年半年度报告_1224612592.pdf,interim_report,江苏微导纳米科技股份有限公司2025年半年度报告,,22,"江苏微导纳米科技股份有限公司2025 年半年度报告 22 / 157 5、 研发人员情况 单位:万元 币种:人民币 基本情况 本期数 上年同期数 公司研发人员的数量（人） 349 419 研发人员数量占公司总人数的比例（%） 28.05 20.29 研发人员薪酬合计 8,783.15 9,122.95 研发人员平均薪酬 25.17 21.77 教育程度 学历构成 数量（人） 比例(%) 博士研究生 19 5.44 硕士研究生 107 30.66 本科 197 56.45 专科 24 6.88 高中及以下 2 0.5",hard_tech_exposure|customer_certification|order_or_capacity|revenue_trace|disconfirmation_or_risk|primary_periodic_disclosure,page_level,True,False,False
688147,微导纳米,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_expansion_queue_primary_source_backfill_v1/cninfo_primary_source_pdfs/688147_微导纳米_2025-08-29_半年报_江苏微导纳米科技股份有限公司2025年半年度报告_1224612592.pdf,interim_report,江苏微导纳米科技股份有限公司2025年半年度报告,,23,江苏微导纳米科技股份有限公司2025 年半年度报告 23 / 157 公司设备类产品在手订单较多，若在公司订单执行过程中，受到国内行业行情加剧下行、客 户需求发生变化等不可预计或不可抗力等因素的影响，有可能会导致部分订单无法履行或终止的 风险。 （三）财务风险 1、存货跌价的风险 公司存货账面余额较高，主要是由于公司发出商品的验收周期相对较长导致。公司已按照会 计政策的要求并结合存货的实际状况计提了存货跌价准备，但仍不能排除市场环境发生变化，或 其他难以预计的原因，导致存货无法顺利实现销售，或者存货价格出现大幅下跌,hard_tech_exposure|architecture_shift|customer_certification|order_or_capacity|revenue_trace|financial_trace|disconfirmation_or_risk|primary_periodic_disclosure,page_level,True,False,False
688147,微导纳米,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_expansion_queue_primary_source_backfill_v1/cninfo_primary_source_pdfs/688147_微导纳米_2025-08-29_半年报_江苏微导纳米科技股份有限公司2025年半年度报告_1224612592.pdf,interim_report,江苏微导纳米科技股份有限公司2025年半年度报告,,9,江苏微导纳米科技股份有限公司2025 年半年度报告 9 / 157 第三节 管理层讨论与分析 一、 报告期内公司所属行业及主营业务情况说明 （一）主营业务、主要产品或服务情况 微导纳米是一家面向全球的半导体、泛半导体高端微纳装备制造商。公司形成了以原子层沉 积（ALD）技术为核心，化学气相沉积（CVD）等多种真空薄膜技术梯次发展的产品体系，专注 于先进微米级、纳米级薄膜设备的研发、生产与销售，向下游半导体、泛半导体客户提供尖端薄 膜设备、配套产品及服务。 原子层沉积（ALD）等尖端薄膜沉积技术作为原子级制造的核心关,hard_tech_exposure|architecture_shift|customer_certification|order_or_capacity|revenue_trace|financial_trace|disconfirmation_or_risk|primary_periodic_disclosure,page_level,True,False,False
688147,微导纳米,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_expansion_queue_primary_source_backfill_v1/cninfo_primary_source_pdfs/688147_微导纳米_2026-04-29_年报_江苏微导纳米科技股份有限公司2025年年度报告_1225246676.pdf,annual_report,江苏微导纳米科技股份有限公司2025年年度报告,,12,江苏微导纳米科技股份有限公司2025 年年度报告 12 / 213 第三节 管理层讨论与分析 一、报告期内公司所从事的主要业务、经营模式、行业情况说明 (一) 主要业务、主要产品或服务情况 微导纳米是一家面向全球的半导体、泛半导体高端微纳装备制造商。公司形成了以原子层沉 积（ALD）技术为核心，化学气相沉积（CVD）等多种真空薄膜技术梯次发展的产品体系，专注 于先进微米级、纳米级薄膜设备的研发、生产与销售，向下游半导体、泛半导体客户提供尖端薄 膜设备、配套产品及服务。 在半导体领域内，公司是国内首家成功将量产型 H,hard_tech_exposure|architecture_shift|customer_certification|order_or_capacity|primary_periodic_disclosure,page_level,True,False,False
688147,微导纳米,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_expansion_queue_primary_source_backfill_v1/cninfo_primary_source_pdfs/688147_微导纳米_2026-04-29_年报_江苏微导纳米科技股份有限公司2025年年度报告_1225246676.pdf,annual_report,江苏微导纳米科技股份有限公司2025年年度报告,,21,江苏微导纳米科技股份有限公司2025 年年度报告 21 / 213 DRAM、NAND 存 储 芯 片 的 3D 结 构 化 随着存储器容量增大，内部电容器数量和层数增加，呈现高密度、高深宽 比结构。ALD 技术的大面积均匀性、高台阶覆盖率和精确膜厚控制满足高 深宽比结构器件内壁沉积需求。 新型存储技术的产 业化 FeRAM、RRAM 等新型存储器的特殊材料和结构对薄膜厚度、均匀性和 掺杂工艺要求严格，ALD 技术是支撑其实现产业化的关键核心技术。 先进封装的工艺应 用 在后摩尔定律时代，先进封装成为提升芯片系统集,hard_tech_exposure|architecture_shift|customer_certification|order_or_capacity|disconfirmation_or_risk|primary_periodic_disclosure,page_level,True,False,False
688147,微导纳米,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_expansion_queue_primary_source_backfill_v1/cninfo_primary_source_pdfs/688147_微导纳米_2026-04-29_年报_江苏微导纳米科技股份有限公司2025年年度报告_1225246676.pdf,annual_report,江苏微导纳米科技股份有限公司2025年年度报告,,22,江苏微导纳米科技股份有限公司2025 年年度报告 22 / 213 现高精密薄膜及多层互联的可靠集成，支持高性能芯片封装需求。公司该领域 产品已经在部分先进封装客户端进行验证。 同时，公司设备针对半导体领域 2.5D 和 3D 先进封装技术的工艺特殊需求而设 计，能够在 50~200°C 的温度区间内实现高均匀性、高质量、高可靠性的薄膜 沉积效果。随着 3D 封装、HBM、Chiplet 等先进封装技术的持续演进，ALD 和 CVD 薄膜装备在高密度互连、热管理和可靠性提升方面的重要性日益凸显。 新型显示领 域 公,hard_tech_exposure|architecture_shift|customer_certification|order_or_capacity|revenue_trace|financial_trace|disconfirmation_or_risk|primary_periodic_disclosure,page_level,True,False,False
688147,微导纳米,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_expansion_queue_primary_source_backfill_v1/cninfo_primary_source_pdfs/688147_微导纳米_2026-04-29_年报_江苏微导纳米科技股份有限公司2025年年度报告_1225246676.pdf,annual_report,江苏微导纳米科技股份有限公司2025年年度报告,,22,投入。 （一）报告期内经营概况 1、半导体设备业务高速增长，收入占比由 12.14%提升至 33.49%,hard_tech_exposure|revenue_trace|primary_periodic_disclosure,page_level,True,False,False
688147,微导纳米,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_expansion_queue_primary_source_backfill_v1/cninfo_primary_source_pdfs/688147_微导纳米_2026-04-29_年报_江苏微导纳米科技股份有限公司2025年年度报告_1225246676.pdf,annual_report,江苏微导纳米科技股份有限公司2025年年度报告,,23,江苏微导纳米科技股份有限公司2025 年年度报告 23 / 213 报告期内，半导体设备业务实现重要突破与快速增长，新签订单规模屡创新高，为公司积累 了充足的订单储备。2025 年，公司多款 ALD 和 CVD 设备获得重点客户验证和量产导入，核心产 品 High‑k、金属化合物、硬掩模等先进工艺设备的量产规模持续扩大，新产品与新技术市场渗透 率稳步提升。在存储、逻辑芯片、先进封装等各细分类领域，均取得了长足的进步。 存储领域：公司作为国内 ALD 与高端 CVD 设备的主要供应商，相关设备已广泛应用于国产 存储芯,hard_tech_exposure|architecture_shift|customer_certification|order_or_capacity|revenue_trace|financial_trace|disconfirmation_or_risk|primary_periodic_disclosure,page_level,True,False,False
